branch_id,ending,macro_topic_name,toxicity,stance,cross_partisan
2514,inconclusive,Other,0.13,1.0,False
2515,disagreement,Other,0.3135,1.0,False
2515,disagreement,Other,0.3135,1.0,False
2515,disagreement,Other,0.3135,1.0,False
2516,disagreement,Other,0.1998,1.0,False
2516,disagreement,Other,0.1998,1.0,False
2516,disagreement,Other,0.1998,1.0,False
2516,disagreement,Other,0.1998,1.0,False
2517,inconclusive,Other,0.0267,1.0,True
2517,inconclusive,Other,0.0267,1.0,True
2517,inconclusive,Other,0.0267,1.0,True
2518,disagreement,Other,0.1211,1.0,True
2518,disagreement,Other,0.1211,1.0,True
2518,disagreement,Other,0.1211,1.0,True
2519,disagreement,Media Bias,0.1515,1.0,False
2519,disagreement,Interviews/Podcasts,0.1515,1.0,False
2519,disagreement,Trump,0.1515,1.0,False
2519,disagreement,Other,0.1515,1.0,False
2520,inconclusive,Other,0.0491,1.0,False
2520,inconclusive,Media Bias,0.0491,1.0,False
2520,inconclusive,Other,0.0491,1.0,False
2521,inconclusive,Other,0.1135,0.8,False
2521,inconclusive,Other,0.1135,0.8,False
2521,inconclusive,Other,0.1135,0.8,False
2522,inconclusive,Media Bias,0.1572,1.0,False
2522,inconclusive,Other,0.1572,1.0,False
2522,inconclusive,Harris,0.1572,1.0,False
2523,inconclusive,Other,0.2822,1.0,False
2523,inconclusive,Other,0.2822,1.0,False
2523,inconclusive,Other,0.2822,1.0,False
2524,agreement,Other,0.2584,1.0,True
2524,agreement,Other,0.2584,1.0,True
2524,agreement,Other,0.2584,1.0,True
2524,agreement,Other,0.2584,1.0,True
2525,inconclusive,Other,0.0748,1.0,False
2525,inconclusive,Other,0.0748,1.0,False
2525,inconclusive,Other,0.0748,1.0,False
2526,inconclusive,Other,0.0444,1.0,False
2526,inconclusive,Other,0.0444,1.0,False
2526,inconclusive,Other,0.0444,1.0,False
2526,inconclusive,Ukraine War,0.0444,1.0,False
2527,disagreement,Other,0.359,1.0,True
2527,disagreement,Other,0.359,1.0,True
2527,disagreement,Other,0.359,1.0,True
2528,disagreement,Media Bias,0.1551,0.0,False
2528,disagreement,Other,0.1551,0.0,False
2528,disagreement,Other,0.1551,0.0,False
2529,disagreement,Media Bias,0.1519,0.0,False
2529,disagreement,Other,0.1519,0.0,False
2529,disagreement,Other,0.1519,0.0,False
2530,disagreement,Media Bias,0.1931,0.0,False
2530,disagreement,Other,0.1931,0.0,False
2530,disagreement,Other,0.1931,0.0,False
2530,disagreement,Other,0.1931,0.0,False
2531,inconclusive,Other,0.324,0.0,False
2531,inconclusive,Other,0.324,0.0,False
2531,inconclusive,Other,0.324,0.0,False
2532,agreement,Other,0.2973,0.0,True
2532,agreement,Other,0.2973,0.0,True
2532,agreement,Other,0.2973,0.0,True
2533,disagreement,Media Bias,0.3129,0.0,False
2533,disagreement,Other,0.3129,0.0,False
2533,disagreement,Other,0.3129,0.0,False
2534,inconclusive,Other,0.2567,0.0,False
2534,inconclusive,Media Bias,0.2567,0.0,False
2534,inconclusive,Other,0.2567,0.0,False
2535,inconclusive,Other,0.025,0.0,False
2535,inconclusive,Other,0.025,0.0,False
2535,inconclusive,Other,0.025,0.0,False
2536,agreement,Other,0.3014,1.0,False
2536,agreement,Other,0.3014,1.0,False
2536,agreement,Other,0.3014,1.0,False
2537,agreement,Other,0.0361,0.5,False
2537,agreement,Other,0.0361,0.5,False
2537,agreement,Other,0.0361,0.5,False
2538,disagreement,Other,0.1666,0.5,False
2538,disagreement,Other,0.1666,0.5,False
2538,disagreement,Other,0.1666,0.5,False
2539,inconclusive,Other,0.0379,0.5,False
2539,inconclusive,Other,0.0379,0.5,False
2539,inconclusive,Other,0.0379,0.5,False
2540,inconclusive,Other,0.0917,0.5,False
2540,inconclusive,Other,0.0917,0.5,False
2540,inconclusive,Other,0.0917,0.5,False
2541,inconclusive,Other,0.0661,0.5,False
2541,inconclusive,Other,0.0661,0.5,False
2541,inconclusive,Other,0.0661,0.5,False
2542,disagreement,Other,0.0794,0.5,False
2542,disagreement,Other,0.0794,0.5,False
2542,disagreement,Other,0.0794,0.5,False
2543,inconclusive,Other,0.0842,0.5,False
2543,inconclusive,Other,0.0842,0.5,False
2543,inconclusive,Other,0.0842,0.5,False
2544,inconclusive,Other,0.1399,0.5,False
2544,inconclusive,Other,0.1399,0.5,False
2544,inconclusive,Other,0.1399,0.5,False
2545,agreement,Other,0.2783,0.5,False
2545,agreement,Other,0.2783,0.5,False
2545,agreement,Other,0.2783,0.5,False
2546,inconclusive,Other,0.0563,0.5,False
2546,inconclusive,Other,0.0563,0.5,False
2546,inconclusive,Other,0.0563,0.5,False
2547,inconclusive,Other,0.1544,0.5,False
2547,inconclusive,Other,0.1544,0.5,False
2547,inconclusive,Other,0.1544,0.5,False
2548,disagreement,Media Bias,0.1114,0.5,False
2548,disagreement,Other,0.1114,0.5,False
2548,disagreement,Other,0.1114,0.5,False
2549,inconclusive,Other,0.0936,0.5,False
2549,inconclusive,Other,0.0936,0.5,False
2549,inconclusive,Other,0.0936,0.5,False
2550,inconclusive,Media Bias,0.1273,0.5,False
2550,inconclusive,Other,0.1273,0.5,False
2550,inconclusive,Other,0.1273,0.5,False
2551,inconclusive,Other,0.1061,0.5,False
2551,inconclusive,Other,0.1061,0.5,False
2551,inconclusive,Other,0.1061,0.5,False
2552,inconclusive,Media Bias,0.1086,0.5,False
2552,inconclusive,Other,0.1086,0.5,False
2552,inconclusive,Other,0.1086,0.5,False
2553,disagreement,Media Bias,0.1924,0.5,False
2553,disagreement,Other,0.1924,0.5,False
2553,disagreement,Other,0.1924,0.5,False
2554,disagreement,Media Bias,0.1632,0.5,False
2554,disagreement,Other,0.1632,0.5,False
2554,disagreement,Other,0.1632,0.5,False
2554,disagreement,Other,0.1632,0.5,False
2555,disagreement,Media Bias,0.0877,0.0,False
2555,disagreement,Other,0.0877,0.0,False
2555,disagreement,Other,0.0877,0.0,False
2555,disagreement,Other,0.0877,0.0,False
2556,inconclusive,Media Bias,0.0904,-1.0,True
2556,inconclusive,Other,0.0904,-1.0,True
2556,inconclusive,Other,0.0904,-1.0,True
2557,inconclusive,Media Bias,0.0833,-1.0,True
2557,inconclusive,Interviews/Podcasts,0.0833,-1.0,True
2557,inconclusive,Other,0.0833,-1.0,True
2558,disagreement,Media Bias,0.0838,-1.0,True
2558,disagreement,Other,0.0838,-1.0,True
2558,disagreement,Other,0.0838,-1.0,True
2558,disagreement,Other,0.0838,-1.0,True
2559,disagreement,Media Bias,0.1039,-1.0,True
2559,disagreement,Other,0.1039,-1.0,True
2559,disagreement,Other,0.1039,-1.0,True
2559,disagreement,Interviews/Podcasts,0.1039,-1.0,True
2560,inconclusive,Media Bias,0.1219,-1.0,True
2560,inconclusive,Other,0.1219,-1.0,True
2560,inconclusive,Other,0.1219,-1.0,True
2560,inconclusive,Interviews/Podcasts,0.1219,-1.0,True
2561,disagreement,Media Bias,0.0908,-1.0,True
2561,disagreement,Interviews/Podcasts,0.0908,-1.0,True
2561,disagreement,Other,0.0908,-1.0,True
2561,disagreement,Other,0.0908,-1.0,True
2562,disagreement,Media Bias,0.1277,-1.0,True
2562,disagreement,Interviews/Podcasts,0.1277,-1.0,True
2562,disagreement,Other,0.1277,-1.0,True
2562,disagreement,Other,0.1277,-1.0,True
2563,disagreement,Media Bias,0.1506,-1.0,False
2563,disagreement,Other,0.1506,-1.0,False
2563,disagreement,Other,0.1506,-1.0,False
2563,disagreement,Other,0.1506,-1.0,False
2564,inconclusive,Media Bias,0.0859,-1.0,False
2564,inconclusive,Other,0.0859,-1.0,False
2564,inconclusive,Other,0.0859,-1.0,False
2565,disagreement,Media Bias,0.1213,-1.0,False
2565,disagreement,Interviews/Podcasts,0.1213,-1.0,False
2565,disagreement,Other,0.1213,-1.0,False
2565,disagreement,Other,0.1213,-1.0,False
2566,inconclusive,Media Bias,0.0885,-1.0,True
2566,inconclusive,Other,0.0885,-1.0,True
2566,inconclusive,Other,0.0885,-1.0,True
2566,inconclusive,Other,0.0885,-1.0,True
2567,disagreement,Media Bias,0.1053,-1.0,False
2567,disagreement,Interviews/Podcasts,0.1053,-1.0,False
2567,disagreement,Other,0.1053,-1.0,False
2567,disagreement,Other,0.1053,-1.0,False
2568,inconclusive,Media Bias,0.0898,-1.0,True
2568,inconclusive,Other,0.0898,-1.0,True
2568,inconclusive,Other,0.0898,-1.0,True
2569,inconclusive,Media Bias,0.0854,-1.0,True
2569,inconclusive,Other,0.0854,-1.0,True
2569,inconclusive,Interviews/Podcasts,0.0854,-1.0,True
2569,inconclusive,Other,0.0854,-1.0,True
2570,inconclusive,Media Bias,0.0886,-1.0,True
2570,inconclusive,Other,0.0886,-1.0,True
2570,inconclusive,Other,0.0886,-1.0,True
2570,inconclusive,Other,0.0886,-1.0,True
2571,disagreement,Media Bias,0.0991,-1.0,True
2571,disagreement,Interviews/Podcasts,0.0991,-1.0,True
2571,disagreement,Other,0.0991,-1.0,True
2571,disagreement,Other,0.0991,-1.0,True
2572,disagreement,Media Bias,0.1334,-1.0,False
2572,disagreement,Other,0.1334,-1.0,False
2572,disagreement,Other,0.1334,-1.0,False
2572,disagreement,Other,0.1334,-1.0,False
2573,inconclusive,Media Bias,0.1001,1.0,False
2573,inconclusive,Other,0.1001,1.0,False
2573,inconclusive,Other,0.1001,1.0,False
2573,inconclusive,Other,0.1001,1.0,False
2574,inconclusive,Media Bias,0.0879,1.0,True
2574,inconclusive,Other,0.0879,1.0,True
2574,inconclusive,Other,0.0879,1.0,True
2574,inconclusive,Other,0.0879,1.0,True
2574,inconclusive,Interviews/Podcasts,0.0879,1.0,True
2575,disagreement,Media Bias,0.0845,1.0,False
2575,disagreement,Other,0.0845,1.0,False
2575,disagreement,Other,0.0845,1.0,False
2575,disagreement,Interviews/Podcasts,0.0845,1.0,False
2576,disagreement,Media Bias,0.1173,1.0,False
2576,disagreement,Interviews/Podcasts,0.1173,1.0,False
2576,disagreement,Other,0.1173,1.0,False
2576,disagreement,Other,0.1173,1.0,False
2577,inconclusive,Media Bias,0.1092,1.0,False
2577,inconclusive,Other,0.1092,1.0,False
2577,inconclusive,Other,0.1092,1.0,False
2577,inconclusive,Other,0.1092,1.0,False
2578,inconclusive,Media Bias,0.0842,1.0,False
2578,inconclusive,Other,0.0842,1.0,False
2578,inconclusive,Interviews/Podcasts,0.0842,1.0,False
2578,inconclusive,Other,0.0842,1.0,False
2579,inconclusive,Media Bias,0.0913,1.0,False
2579,inconclusive,Other,0.0913,1.0,False
2579,inconclusive,Other,0.0913,1.0,False
2579,inconclusive,Other,0.0913,1.0,False
2580,disagreement,Media Bias,0.0856,1.0,False
2580,disagreement,Other,0.0856,1.0,False
2580,disagreement,Other,0.0856,1.0,False
2581,disagreement,Media Bias,0.1153,1.0,False
2581,disagreement,Other,0.1153,1.0,False
2581,disagreement,Other,0.1153,1.0,False
2582,inconclusive,Media Bias,0.0843,1.0,False
2582,inconclusive,Other,0.0843,1.0,False
2582,inconclusive,Other,0.0843,1.0,False
2582,inconclusive,Interviews/Podcasts,0.0843,1.0,False
2583,inconclusive,Other,0.045,1.0,False
2583,inconclusive,Other,0.045,1.0,False
2583,inconclusive,Other,0.045,1.0,False
2584,inconclusive,Other,0.0468,1.0,False
2584,inconclusive,Other,0.0468,1.0,False
2584,inconclusive,Other,0.0468,1.0,False
2585,disagreement,Other,0.1852,1.0,False
2585,disagreement,Trump,0.1852,1.0,False
2585,disagreement,Other,0.1852,1.0,False
2586,disagreement,Trump,0.2342,1.0,False
2586,disagreement,Other,0.2342,1.0,False
2586,disagreement,Other,0.2342,1.0,False
2586,disagreement,Other,0.2342,1.0,False
2587,inconclusive,Other,0.1365,1.0,False
2587,inconclusive,Other,0.1365,1.0,False
2587,inconclusive,Other,0.1365,1.0,False
2588,disagreement,Other,0.1168,1.0,False
2588,disagreement,Other,0.1168,1.0,False
2588,disagreement,Other,0.1168,1.0,False
2589,disagreement,Other,0.1846,1.0,False
2589,disagreement,Other,0.1846,1.0,False
2589,disagreement,Other,0.1846,1.0,False
2590,inconclusive,Other,0.0643,1.0,False
2590,inconclusive,Other,0.0643,1.0,False
2590,inconclusive,Other,0.0643,1.0,False
2591,disagreement,Other,0.1728,1.0,False
2591,disagreement,Other,0.1728,1.0,False
2591,disagreement,Other,0.1728,1.0,False
2592,disagreement,Other,0.2438,1.0,False
2592,disagreement,Other,0.2438,1.0,False
2592,disagreement,Other,0.2438,1.0,False
2593,disagreement,Other,0.2272,1.0,False
2593,disagreement,Other,0.2272,1.0,False
2593,disagreement,Other,0.2272,1.0,False
2594,disagreement,Other,0.259,1.0,False
2594,disagreement,Other,0.259,1.0,False
2594,disagreement,Other,0.259,1.0,False
2595,disagreement,Other,0.2599,1.0,False
2595,disagreement,Harris,0.2599,1.0,False
2595,disagreement,Other,0.2599,1.0,False
2595,disagreement,Other,0.2599,1.0,False
2596,disagreement,Other,0.4886,0.0,False
2596,disagreement,Other,0.4886,0.0,False
2596,disagreement,Other,0.4886,0.0,False
2597,inconclusive,Other,0.1549,0.0,False
2597,inconclusive,Media Bias,0.1549,0.0,False
2597,inconclusive,Other,0.1549,0.0,False
2598,agreement,Other,0.1018,0.0,True
2598,agreement,Other,0.1018,0.0,True
2598,agreement,Other,0.1018,0.0,True
2599,disagreement,Other,0.2121,0.0,False
2599,disagreement,Other,0.2121,0.0,False
2599,disagreement,Other,0.2121,0.0,False
2600,inconclusive,Other,0.114,0.0,False
2600,inconclusive,Other,0.114,0.0,False
2600,inconclusive,Other,0.114,0.0,False
2600,inconclusive,Other,0.114,0.0,False
2601,disagreement,Other,0.1691,0.0,False
2601,disagreement,Media Bias,0.1691,0.0,False
2601,disagreement,Other,0.1691,0.0,False
2602,inconclusive,Other,0.1976,0.0,False
2602,inconclusive,Other,0.1976,0.0,False
2602,inconclusive,Media Bias,0.1976,0.0,False
2602,inconclusive,Other,0.1976,0.0,False
2603,disagreement,Other,0.1413,0.0,False
2603,disagreement,Media Bias,0.1413,0.0,False
2603,disagreement,Other,0.1413,0.0,False
2604,inconclusive,Other,0.1136,0.0,False
2604,inconclusive,Other,0.1136,0.0,False
2604,inconclusive,Other,0.1136,0.0,False
2604,inconclusive,Other,0.1136,0.0,False
2605,disagreement,Other,0.1276,0.0,False
2605,disagreement,Other,0.1276,0.0,False
2605,disagreement,Other,0.1276,0.0,False
2605,disagreement,Other,0.1276,0.0,False
2606,disagreement,Other,0.1162,0.0,False
2606,disagreement,Media Bias,0.1162,0.0,False
2606,disagreement,Other,0.1162,0.0,False
2606,disagreement,Other,0.1162,0.0,False
2607,inconclusive,Other,0.1335,0.0,False
2607,inconclusive,Other,0.1335,0.0,False
2607,inconclusive,Other,0.1335,0.0,False
2608,disagreement,Media Bias,0.0959,0.0,False
2608,disagreement,Other,0.0959,0.0,False
2608,disagreement,Other,0.0959,0.0,False
2609,disagreement,Media Bias,0.2921,0.0,False
2609,disagreement,Other,0.2921,0.0,False
2609,disagreement,Other,0.2921,0.0,False
2609,disagreement,Other,0.2921,0.0,False
2610,disagreement,Media Bias,0.3197,1.0,False
2610,disagreement,Other,0.3197,1.0,False
2610,disagreement,Other,0.3197,1.0,False
2611,disagreement,Media Bias,0.3157,1.0,False
2611,disagreement,Other,0.3157,1.0,False
2611,disagreement,Other,0.3157,1.0,False
2611,disagreement,Other,0.3157,1.0,False
2612,disagreement,Media Bias,0.2965,1.0,False
2612,disagreement,Other,0.2965,1.0,False
2612,disagreement,Other,0.2965,1.0,False
2612,disagreement,Other,0.2965,1.0,False
2613,disagreement,Media Bias,0.2694,1.0,False
2613,disagreement,Other,0.2694,1.0,False
2613,disagreement,Interviews/Podcasts,0.2694,1.0,False
2613,disagreement,Other,0.2694,1.0,False
2614,disagreement,Other,0.0464,1.0,False
2614,disagreement,Trump,0.0464,1.0,False
2614,disagreement,Other,0.0464,1.0,False
2615,disagreement,Other,0.0206,1.0,False
2615,disagreement,Other,0.0206,1.0,False
2615,disagreement,Other,0.0206,1.0,False
2616,disagreement,Other,0.0663,1.0,False
2616,disagreement,Other,0.0663,1.0,False
2616,disagreement,Other,0.0663,1.0,False
2617,disagreement,Other,0.432,1.0,True
2617,disagreement,Other,0.432,1.0,True
2617,disagreement,Other,0.432,1.0,True
2618,disagreement,Other,0.2342,1.0,False
2618,disagreement,Other,0.2342,1.0,False
2618,disagreement,Other,0.2342,1.0,False
2619,inconclusive,Other,0.0814,1.0,False
2619,inconclusive,Other,0.0814,1.0,False
2619,inconclusive,Other,0.0814,1.0,False
2620,disagreement,Other,0.3387,1.0,False
2620,disagreement,Other,0.3387,1.0,False
2620,disagreement,Other,0.3387,1.0,False
2621,inconclusive,Other,0.0264,1.0,True
2621,inconclusive,Other,0.0264,1.0,True
2621,inconclusive,Other,0.0264,1.0,True
2622,inconclusive,Other,0.1199,1.0,False
2622,inconclusive,Other,0.1199,1.0,False
2622,inconclusive,Other,0.1199,1.0,False
2623,inconclusive,Other,0.0374,1.0,False
2623,inconclusive,Other,0.0374,1.0,False
2623,inconclusive,Other,0.0374,1.0,False
2624,inconclusive,Other,0.0956,1.0,False
2624,inconclusive,Other,0.0956,1.0,False
2624,inconclusive,Other,0.0956,1.0,False
2625,inconclusive,Other,0.0279,1.0,False
2625,inconclusive,Other,0.0279,1.0,False
2625,inconclusive,Other,0.0279,1.0,False
2626,inconclusive,Other,0.0403,1.0,False
2626,inconclusive,Other,0.0403,1.0,False
2626,inconclusive,Other,0.0403,1.0,False
2627,agreement,Other,0.0154,1.0,False
2627,agreement,Trump,0.0154,1.0,False
2627,agreement,Other,0.0154,1.0,False
2628,inconclusive,Other,0.0505,1.0,False
2628,inconclusive,Other,0.0505,1.0,False
2628,inconclusive,Trump,0.0505,1.0,False
2628,inconclusive,Other,0.0505,1.0,False
2629,disagreement,Other,0.0886,1.0,False
2629,disagreement,Other,0.0886,1.0,False
2629,disagreement,Other,0.0886,1.0,False
2630,inconclusive,Other,0.0762,1.0,False
2630,inconclusive,Other,0.0762,1.0,False
2630,inconclusive,Other,0.0762,1.0,False
2631,disagreement,Trump,0.2483,1.0,False
2631,disagreement,Other,0.2483,1.0,False
2631,disagreement,Other,0.2483,1.0,False
2632,disagreement,Trump,0.2874,1.0,False
2632,disagreement,Other,0.2874,1.0,False
2632,disagreement,Other,0.2874,1.0,False
2633,inconclusive,Other,0.094,1.0,False
2633,inconclusive,Election Predictions,0.094,1.0,False
2633,inconclusive,Other,0.094,1.0,False
2634,agreement,Other,0.0377,1.0,False
2634,agreement,Other,0.0377,1.0,False
2634,agreement,Other,0.0377,1.0,False
2635,inconclusive,Other,0.0768,1.0,False
2635,inconclusive,Other,0.0768,1.0,False
2635,inconclusive,Other,0.0768,1.0,False
2636,inconclusive,Other,0.0487,1.0,False
2636,inconclusive,Other,0.0487,1.0,False
2637,disagreement,Other,0.0505,1.0,True
2637,disagreement,Other,0.0505,1.0,True
2637,disagreement,Other,0.0505,1.0,True
2638,disagreement,Other,0.0617,1.0,False
2638,disagreement,Other,0.0617,1.0,False
2638,disagreement,Other,0.0617,1.0,False
2639,inconclusive,Other,0.1591,1.0,False
2639,inconclusive,Other,0.1591,1.0,False
2639,inconclusive,Other,0.1591,1.0,False
2640,inconclusive,Other,0.0591,1.0,False
2640,inconclusive,Other,0.0591,1.0,False
2640,inconclusive,Other,0.0591,1.0,False
2641,inconclusive,Tariffs and Economy,0.1479,1.0,False
2641,inconclusive,Other,0.1479,1.0,False
2641,inconclusive,Other,0.1479,1.0,False
2642,disagreement,Other,0.2161,1.0,False
2642,disagreement,Other,0.2161,1.0,False
2642,disagreement,Other,0.2161,1.0,False
2643,disagreement,Other,0.2464,1.0,True
2643,disagreement,Other,0.2464,1.0,True
2643,disagreement,Other,0.2464,1.0,True
2644,disagreement,Other,0.2555,1.0,True
2644,disagreement,Other,0.2555,1.0,True
2644,disagreement,Other,0.2555,1.0,True
2645,disagreement,Other,0.3425,1.0,False
2645,disagreement,Other,0.3425,1.0,False
2645,disagreement,Other,0.3425,1.0,False
2645,disagreement,Other,0.3425,1.0,False
2646,disagreement,Other,0.2793,1.0,False
2646,disagreement,Other,0.2793,1.0,False
2646,disagreement,Other,0.2793,1.0,False
2646,disagreement,Other,0.2793,1.0,False
2647,inconclusive,Other,0.0615,1.0,True
2647,inconclusive,Other,0.0615,1.0,True
2647,inconclusive,Other,0.0615,1.0,True
2648,inconclusive,Other,0.1117,1.0,False
2648,inconclusive,Other,0.1117,1.0,False
2648,inconclusive,Other,0.1117,1.0,False
2648,inconclusive,Other,0.1117,1.0,False
2648,inconclusive,Other,0.1117,1.0,False
2649,disagreement,Other,0.1194,1.0,False
2649,disagreement,Other,0.1194,1.0,False
2649,disagreement,Other,0.1194,1.0,False
2649,disagreement,Other,0.1194,1.0,False
2650,disagreement,Other,0.0914,1.0,False
2650,disagreement,Other,0.0914,1.0,False
2650,disagreement,Other,0.0914,1.0,False
2650,disagreement,Other,0.0914,1.0,False
2651,agreement,Other,0.0566,1.0,False
2651,agreement,Other,0.0566,1.0,False
2651,agreement,Other,0.0566,1.0,False
2652,inconclusive,Other,0.0194,1.0,False
2652,inconclusive,Other,0.0194,1.0,False
2652,inconclusive,Other,0.0194,1.0,False
2652,inconclusive,Other,0.0194,1.0,False
2653,disagreement,Other,0.1346,1.0,False
2653,disagreement,Other,0.1346,1.0,False
2653,disagreement,Other,0.1346,1.0,False
2654,disagreement,Other,0.1354,1.0,True
2654,disagreement,Other,0.1354,1.0,True
2654,disagreement,Other,0.1354,1.0,True
2655,disagreement,Other,0.1351,1.0,False
2655,disagreement,Other,0.1351,1.0,False
2655,disagreement,Other,0.1351,1.0,False
2656,disagreement,Other,0.1033,1.0,False
2656,disagreement,Other,0.1033,1.0,False
2656,disagreement,Other,0.1033,1.0,False
2657,inconclusive,Other,0.0964,1.0,False
2657,inconclusive,Other,0.0964,1.0,False
2657,inconclusive,Other,0.0964,1.0,False
2658,disagreement,Other,0.1023,1.0,False
2658,disagreement,Other,0.1023,1.0,False
2658,disagreement,Other,0.1023,1.0,False
2659,inconclusive,Other,0.0997,1.0,False
2659,inconclusive,Other,0.0997,1.0,False
2659,inconclusive,Other,0.0997,1.0,False
2660,inconclusive,Other,0.0826,1.0,False
2660,inconclusive,Other,0.0826,1.0,False
2660,inconclusive,Other,0.0826,1.0,False
2661,inconclusive,Other,0.0747,1.0,True
2661,inconclusive,Other,0.0747,1.0,True
2661,inconclusive,Other,0.0747,1.0,True
2662,inconclusive,Other,0.0581,1.0,False
2662,inconclusive,Other,0.0581,1.0,False
2662,inconclusive,Other,0.0581,1.0,False
2663,inconclusive,Other,0.0937,1.0,False
2663,inconclusive,Media Bias,0.0937,1.0,False
2663,inconclusive,Other,0.0937,1.0,False
2664,disagreement,Media Bias,0.3086,1.0,False
2664,disagreement,Other,0.3086,1.0,False
2664,disagreement,Other,0.3086,1.0,False
2664,disagreement,Other,0.3086,1.0,False
2665,disagreement,Media Bias,0.2051,1.0,False
2665,disagreement,Other,0.2051,1.0,False
2665,disagreement,Other,0.2051,1.0,False
2665,disagreement,Other,0.2051,1.0,False
2665,disagreement,Other,0.2051,1.0,False
2666,disagreement,Media Bias,0.2269,1.0,False
2666,disagreement,Other,0.2269,1.0,False
2666,disagreement,Other,0.2269,1.0,False
2666,disagreement,Other,0.2269,1.0,False
2667,disagreement,Other,0.2593,1.0,False
2667,disagreement,Other,0.2593,1.0,False
2667,disagreement,Other,0.2593,1.0,False
2668,disagreement,Other,0.0651,1.0,False
2668,disagreement,Other,0.0651,1.0,False
2668,disagreement,Other,0.0651,1.0,False
2668,disagreement,Other,0.0651,1.0,False
2668,disagreement,Other,0.0651,1.0,False
2669,inconclusive,Other,0.0839,1.0,False
2669,inconclusive,Other,0.0839,1.0,False
2669,inconclusive,Other,0.0839,1.0,False
2670,disagreement,Interviews/Podcasts,0.059,1.0,False
2670,disagreement,Other,0.059,1.0,False
2670,disagreement,Other,0.059,1.0,False
2671,disagreement,Other,0.1432,1.0,False
2671,disagreement,Other,0.1432,1.0,False
2671,disagreement,Other,0.1432,1.0,False
2672,inconclusive,Interviews/Podcasts,0.1083,1.0,False
2672,inconclusive,Other,0.1083,1.0,False
2672,inconclusive,Other,0.1083,1.0,False
2673,disagreement,Interviews/Podcasts,0.0949,1.0,False
2673,disagreement,Other,0.0949,1.0,False
2673,disagreement,Other,0.0949,1.0,False
2674,inconclusive,Other,0.2269,1.0,True
2674,inconclusive,Other,0.2269,1.0,True
2674,inconclusive,Other,0.2269,1.0,True
2674,inconclusive,Other,0.2269,1.0,True
2674,inconclusive,Other,0.2269,1.0,True
2675,disagreement,Other,0.2,1.0,False
2675,disagreement,Other,0.2,1.0,False
2675,disagreement,Other,0.2,1.0,False
2676,disagreement,Other,0.1725,1.0,False
2676,disagreement,Other,0.1725,1.0,False
2676,disagreement,Other,0.1725,1.0,False
2676,disagreement,Other,0.1725,1.0,False
2677,disagreement,Other,0.1482,0.0,False
2677,disagreement,Other,0.1482,0.0,False
2677,disagreement,Other,0.1482,0.0,False
2678,disagreement,Other,0.1661,0.0,False
2678,disagreement,Other,0.1661,0.0,False
2678,disagreement,Other,0.1661,0.0,False
2679,disagreement,Other,0.1863,0.0,False
2679,disagreement,Other,0.1863,0.0,False
2679,disagreement,Other,0.1863,0.0,False
2680,disagreement,Other,0.1645,0.0,False
2680,disagreement,Other,0.1645,0.0,False
2680,disagreement,Other,0.1645,0.0,False
2681,inconclusive,Other,0.1734,0.0,False
2681,inconclusive,Other,0.1734,0.0,False
2681,inconclusive,Other,0.1734,0.0,False
2681,inconclusive,Other,0.1734,0.0,False
2682,disagreement,Other,0.2747,0.0,False
2682,disagreement,Other,0.2747,0.0,False
2682,disagreement,Other,0.2747,0.0,False
2683,disagreement,Other,0.2546,0.0,False
2683,disagreement,Other,0.2546,0.0,False
2683,disagreement,Election Predictions,0.2546,0.0,False
2683,disagreement,Other,0.2546,0.0,False
2684,disagreement,Other,0.2,0.0,False
2684,disagreement,Other,0.2,0.0,False
2684,disagreement,Election Predictions,0.2,0.0,False
2685,disagreement,Other,0.2023,0.0,False
2685,disagreement,Other,0.2023,0.0,False
2685,disagreement,Other,0.2023,0.0,False
2685,disagreement,Other,0.2023,0.0,False
2686,disagreement,Other,0.1633,0.0,False
2686,disagreement,Harris,0.1633,0.0,False
2686,disagreement,Other,0.1633,0.0,False
2687,disagreement,Other,0.166,0.0,False
2687,disagreement,Other,0.166,0.0,False
2687,disagreement,Other,0.166,0.0,False
2687,disagreement,Other,0.166,0.0,False
2688,disagreement,Other,0.2077,0.0,False
2688,disagreement,Other,0.2077,0.0,False
2688,disagreement,Other,0.2077,0.0,False
2689,disagreement,Other,0.1617,0.0,False
2689,disagreement,Other,0.1617,0.0,False
2689,disagreement,Other,0.1617,0.0,False
2690,disagreement,Other,0.1677,0.0,False
2690,disagreement,Harris,0.1677,0.0,False
2690,disagreement,Other,0.1677,0.0,False
2690,disagreement,Other,0.1677,0.0,False
2691,disagreement,Other,0.1639,0.0,False
2691,disagreement,Other,0.1639,0.0,False
2691,disagreement,Other,0.1639,0.0,False
2692,disagreement,Other,0.2788,0.0,False
2692,disagreement,Other,0.2788,0.0,False
2692,disagreement,Other,0.2788,0.0,False
2693,disagreement,Other,0.2154,0.0,False
2693,disagreement,Other,0.2154,0.0,False
2693,disagreement,Election Predictions,0.2154,0.0,False
2693,disagreement,Other,0.2154,0.0,False
2694,disagreement,Other,0.1832,0.0,False
2694,disagreement,Other,0.1832,0.0,False
2694,disagreement,Election Predictions,0.1832,0.0,False
2695,disagreement,Other,0.1627,0.0,False
2695,disagreement,Other,0.1627,0.0,False
2695,disagreement,Other,0.1627,0.0,False
2696,disagreement,Other,0.2104,0.0,False
